"it_abbottinare","https://en.wiktionary.org/?curid=4695132#Italian"
"it_abbottonare","https://en.wiktionary.org/?curid=904119#Italian"
"it_abbottonarsi","https://en.wiktionary.org/?curid=1302186#Italian"
"it_abbozzacchiare","https://en.wiktionary.org/?curid=4695400#Italian"
"it_abbozzare","https://en.wiktionary.org/?curid=789519#Italian"
"it_abbozzolarsi","https://en.wiktionary.org/?curid=1809098#Italian"
"it_abbracciar","https://en.wiktionary.org/?curid=3929935#Italian"
"it_abbracciare","https://en.wiktionary.org/?curid=71454#Italian"
"it_abbracciarsi","https://en.wiktionary.org/?curid=515598#Italian"
"it_abbraciare","https://en.wiktionary.org/?curid=4695506#Italian"
"it_abbrancare","https://en.wiktionary.org/?curid=1143040#Italian"
"it_abbrancarsi","https://en.wiktionary.org/?curid=1143041#Italian"
"it_abbreviare","https://en.wiktionary.org/?curid=71734#Italian"
"it_abbriccare","https://en.wiktionary.org/?curid=4695576#Italian"
"it_abbrigliare","https://en.wiktionary.org/?curid=4695635#Italian"
"it_abbrivare","https://en.wiktionary.org/?curid=1090433#Italian"
"it_abbriviare","https://en.wiktionary.org/?curid=1809161#Italian"
"it_abbrividire","https://en.wiktionary.org/?curid=4695707#Italian"
"it_abbronzare","https://en.wiktionary.org/?curid=71735#Italian"
"it_abbronzarsi","https://en.wiktionary.org/?curid=233335#Italian"
"it_abbrostolare","https://en.wiktionary.org/?curid=4695775#Italian"
"it_abbrostolire","https://en.wiktionary.org/?curid=4695820#Italian"
"it_abbruciacchiare","https://en.wiktionary.org/?curid=1639791#Italian"
"it_abbruciare","https://en.wiktionary.org/?curid=1629581#Italian"
"it_abbrumare","https://en.wiktionary.org/?curid=1639799#Italian"
"it_abbrunare","https://en.wiktionary.org/?curid=1639807#Italian"
"it_abbrunarsi","https://en.wiktionary.org/?curid=1639808#Italian"
"it_abbrunire","https://en.wiktionary.org/?curid=1809197#Italian"
"it_abbruscare","https://en.wiktionary.org/?curid=4695879#Italian"
"it_abbrusciare","https://en.wiktionary.org/?curid=3929940#Italian"
"it_abbrustiare","https://en.wiktionary.org/?curid=4695929#Italian"
"it_abbrustolare","https://en.wiktionary.org/?curid=1115916#Italian"
"it_abbrustolire","https://en.wiktionary.org/?curid=1090839#Italian"
"it_abbrustolirsi","https://en.wiktionary.org/?curid=1090840#Italian"
"it_abbrutire","https://en.wiktionary.org/?curid=1143097#Italian"
"it_abbrutirsi","https://en.wiktionary.org/?curid=1639818#Italian"
"it_abbruttire","https://en.wiktionary.org/?curid=1809241#Italian"
"it_abbruttirsi","https://en.wiktionary.org/?curid=1809257#Italian"
"it_abbuffarsi","https://en.wiktionary.org/?curid=1027502#Italian"
"it_abbuiare","https://en.wiktionary.org/?curid=1143128#Italian"
"it_abbuiarsi","https://en.wiktionary.org/?curid=1143129#Italian"
"it_abbuonare","https://en.wiktionary.org/?curid=1143178#Italian"
"it_abburattare","https://en.wiktionary.org/?curid=1809570#Italian"
"it_abbuzzire","https://en.wiktionary.org/?curid=4695989#Italian"
"it_abdicare","https://en.wiktionary.org/?curid=71736#Italian"
"it_abdurre","https://en.wiktionary.org/?curid=1626749#Italian"
"it_aberrare","https://en.wiktionary.org/?curid=232778#Italian"
"it_abiettare","https://en.wiktionary.org/?curid=4696108#Italian"
"it_abilitare","https://en.wiktionary.org/?curid=1122743#Italian"
"it_abissare","https://en.wiktionary.org/?curid=4696155#Italian"
"it_abitare","https://en.wiktionary.org/?curid=71844#Italian"
"it_abituare","https://en.wiktionary.org/?curid=95501#Italian"
"it_abituarsi","https://en.wiktionary.org/?curid=736037#Italian"
"it_abiurare","https://en.wiktionary.org/?curid=1090841#Italian"
"it_abolire","https://en.wiktionary.org/?curid=71268#Italian"
"it_abominare","https://en.wiktionary.org/?curid=1292152#Italian"
"it_abondare","https://en.wiktionary.org/?curid=4696198#Italian"
"it_aborrire","https://en.wiktionary.org/?curid=1090829#Italian"
"it_abortire","https://en.wiktionary.org/?curid=71845#Italian"
"it_abradere","https://en.wiktionary.org/?curid=676798#Italian"
"it_abrogare","https://en.wiktionary.org/?curid=568216#Italian"
"it_abusare","https://en.wiktionary.org/?curid=71846#Italian"
"it_accadere","https://en.wiktionary.org/?curid=218975#Italian"
"it_accaffare","https://en.wiktionary.org/?curid=3929983#Italian"
"it_accagionare","https://en.wiktionary.org/?curid=4696838#Italian"
"it_accagliare","https://en.wiktionary.org/?curid=1474716#Italian"
"it_accalappiare","https://en.wiktionary.org/?curid=1141225#Italian"
"it_accalcare","https://en.wiktionary.org/?curid=1143477#Italian"
"it_accalcarsi","https://en.wiktionary.org/?curid=1143480#Italian"
"it_accaldarsi","https://en.wiktionary.org/?curid=598967#Italian"
"it_accallare","https://en.wiktionary.org/?curid=4696883#Italian"
"it_accalorare","https://en.wiktionary.org/?curid=598968#Italian"
"it_accalorarsi","https://en.wiktionary.org/?curid=1143529#Italian"
"it_accalorire","https://en.wiktionary.org/?curid=4696926#Italian"
"it_accambiare","https://en.wiktionary.org/?curid=4696967#Italian"
"it_accampanare","https://en.wiktionary.org/?curid=4697009#Italian"
"it_accampare","https://en.wiktionary.org/?curid=786908#Italian"
"it_accamparsi","https://en.wiktionary.org/?curid=1209408#Italian"
"it_accampionare","https://en.wiktionary.org/?curid=4697046#Italian"
"it_accanalare","https://en.wiktionary.org/?curid=4697089#Italian"
"it_accanare","https://en.wiktionary.org/?curid=4697131#Italian"
"it_accaneggiare","https://en.wiktionary.org/?curid=4697171#Italian"
"it_accanire","https://en.wiktionary.org/?curid=4697212#Italian"
"it_accanirsi","https://en.wiktionary.org/?curid=1143565#Italian"
"it_accantonare","https://en.wiktionary.org/?curid=1092673#Italian"
"it_accaparrare","https://en.wiktionary.org/?curid=532308#Italian"
"it_accaparrarsi","https://en.wiktionary.org/?curid=1159278#Italian"
"it_accapezzare","https://en.wiktionary.org/?curid=5120227#Italian"
"it_accapigliare","https://en.wiktionary.org/?curid=4699364#Italian"
"it_accapigliarsi","https://en.wiktionary.org/?curid=1143630#Italian"
"it_accapottare","https://en.wiktionary.org/?curid=4071426#Italian"
"it_accappiare","https://en.wiktionary.org/?curid=4699370#Italian"
"it_accappiettare","https://en.wiktionary.org/?curid=4698131#Italian"
"it_accapponare","https://en.wiktionary.org/?curid=904165#Italian"
"it_accappucciare","https://en.wiktionary.org/?curid=4702809#Italian"
"it_accaprettare","https://en.wiktionary.org/?curid=4698173#Italian"
"it_accapricciare","https://en.wiktionary.org/?curid=3930027#Italian"
"it_accareggiare","https://en.wiktionary.org/?curid=4702855#Italian"
"it_accarezzare","https://en.wiktionary.org/?curid=736292#Italian"
"it_accarezzarsi","https://en.wiktionary.org/?curid=904293#Italian"
"it_accarnare","https://en.wiktionary.org/?curid=4698215#Italian"
"it_accarpionare","https://en.wiktionary.org/?curid=4698257#Italian"
"it_accartocciare","https://en.wiktionary.org/?curid=1143831#Italian"
"it_accartocciarsi","https://en.wiktionary.org/?curid=1143832#Italian"
"it_accasare","https://en.wiktionary.org/?curid=1143891#Italian"
"it_accasarsi","https://en.wiktionary.org/?curid=1143892#Italian"
"it_accasciare","https://en.wiktionary.org/?curid=1027557#Italian"
"it_accasciarsi","https://en.wiktionary.org/?curid=1027558#Italian"
"it_accasellare","https://en.wiktionary.org/?curid=4698301#Italian"
"it_accasermare","https://en.wiktionary.org/?curid=1812326#Italian"
"it_accastellare","https://en.wiktionary.org/?curid=1812369#Italian"
"it_accastellinare","https://en.wiktionary.org/?curid=4698348#Italian"
"it_accatarrare","https://en.wiktionary.org/?curid=4698389#Italian"
"it_accatastare","https://en.wiktionary.org/?curid=1143989#Italian"
"it_accattare","https://en.wiktionary.org/?curid=1641656#Italian"
"it_accattivare","https://en.wiktionary.org/?curid=904319#Italian"
"it_accattivarsi","https://en.wiktionary.org/?curid=2934778#Italian"
"it_accavalcare","https://en.wiktionary.org/?curid=4699321#Italian"
"it_accavalciare","https://en.wiktionary.org/?curid=2483209#Italian"
"it_accavallare","https://en.wiktionary.org/?curid=1144027#Italian"
"it_accavallarsi","https://en.wiktionary.org/?curid=1144033#Italian"
"it_accavezzare","https://en.wiktionary.org/?curid=4699445#Italian"
"it_accecare","https://en.wiktionary.org/?curid=603983#Italian"
"it_accedere","https://en.wiktionary.org/?curid=472230#Italian"
"it_acceffare","https://en.wiktionary.org/?curid=3930074#Italian"
"it_accelerare","https://en.wiktionary.org/?curid=71847#Italian"
"it_accellerare","https://en.wiktionary.org/?curid=522219#Italian"
"it_accendere","https://en.wiktionary.org/?curid=78465#Italian"
"it_accendersi","https://en.wiktionary.org/?curid=1027617#Italian"
"it_accennare","https://en.wiktionary.org/?curid=518393#Italian"
"it_accensare","https://en.wiktionary.org/?curid=4700090#Italian"
"it_accentare","https://en.wiktionary.org/?curid=889986#Italian"
"it_accentrare","https://en.wiktionary.org/?curid=1092679#Italian"
"it_accentrarsi","https://en.wiktionary.org/?curid=1092681#Italian"
"it_accentuare","https://en.wiktionary.org/?curid=73408#Italian"
"it_accentuarsi","https://en.wiktionary.org/?curid=1051605#Italian"
"it_acceppare","https://en.wiktionary.org/?curid=4700135#Italian"
"it_accerchiare","https://en.wiktionary.org/?curid=1092690#Italian"
"it_accerchiellare","https://en.wiktionary.org/?curid=4700190#Italian"
"it_accercinare","https://en.wiktionary.org/?curid=4700327#Italian"
"it_accertare","https://en.wiktionary.org/?curid=746197#Italian"
"it_accertarsi","https://en.wiktionary.org/?curid=746201#Italian"
"it_accessoriare","https://en.wiktionary.org/?curid=2080551#Italian"
"it_accestire","https://en.wiktionary.org/?curid=2130414#Italian"
"it_accettare","https://en.wiktionary.org/?curid=336361#Italian"
"it_accettarsi","https://en.wiktionary.org/?curid=1115250#Italian"
"it_acchetare","https://en.wiktionary.org/?curid=4700369#Italian"
"it_acchiappare","https://en.wiktionary.org/?curid=813671#Italian"
"it_acchiapparsi","https://en.wiktionary.org/?curid=1655762#Italian"
"it_acchiocciolare","https://en.wiktionary.org/?curid=4168233#Italian"
"it_acchitare","https://en.wiktionary.org/?curid=4700415#Italian"
"it_acchiudere","https://en.wiktionary.org/?curid=4702995#Italian"
"it_acciabattare","https://en.wiktionary.org/?curid=4700456#Italian"
"it_acciaccare","https://en.wiktionary.org/?curid=71850#Italian"
"it_acciaiare","https://en.wiktionary.org/?curid=1812765#Italian"
"it_acciambellare","https://en.wiktionary.org/?curid=1812933#Italian"
"it_acciambellarsi","https://en.wiktionary.org/?curid=1812946#Italian"
"it_acciarpare","https://en.wiktionary.org/?curid=4700513#Italian"
"it_accidere","https://en.wiktionary.org/?curid=472240#Italian"
"it_acciecare","https://en.wiktionary.org/?curid=4702761#Italian"
"it_accigliare","https://en.wiktionary.org/?curid=4702900#Italian"
"it_accigliarsi","https://en.wiktionary.org/?curid=1883448#Italian"
"it_acciglionare","https://en.wiktionary.org/?curid=4700573#Italian"
"it_accignere","https://en.wiktionary.org/?curid=4703042#Italian"
"it_accincignare","https://en.wiktionary.org/?curid=4700616#Italian"
"it_accingere","https://en.wiktionary.org/?curid=654598#Italian"
"it_accingersi","https://en.wiktionary.org/?curid=1107529#Italian"
"it_acciocchire","https://en.wiktionary.org/?curid=4703099#Italian"
"it_acciottolare","https://en.wiktionary.org/?curid=1813028#Italian"
"it_accipigliarsi","https://en.wiktionary.org/?curid=4702951#Italian"
"it_accismare","https://en.wiktionary.org/?curid=3930182#Italian"
"it_acciucchire","https://en.wiktionary.org/?curid=4703142#Italian"
"it_acciuffare","https://en.wiktionary.org/?curid=1074638#Italian"
"it_accivettare","https://en.wiktionary.org/?curid=1813090#Italian"
"it_acclamare","https://en.wiktionary.org/?curid=71851#Italian"
"it_acclarare","https://en.wiktionary.org/?curid=1442055#Italian"
"it_acclimare","https://en.wiktionary.org/?curid=2201021#Italian"
"it_acclimatare","https://en.wiktionary.org/?curid=1144116#Italian"
"it_acclimatarsi","https://en.wiktionary.org/?curid=1144117#Italian"
"it_accludere","https://en.wiktionary.org/?curid=78472#Italian"
"it_accoccare","https://en.wiktionary.org/?curid=3930213#Italian"
"it_accoccolarsi","https://en.wiktionary.org/?curid=1144165#Italian"
"it_accoccovarsi","https://en.wiktionary.org/?curid=4702685#Italian"
"it_accodare","https://en.wiktionary.org/?curid=1144230#Italian"
"it_accodarsi","https://en.wiktionary.org/?curid=1144231#Italian"
"it_accogliere","https://en.wiktionary.org/?curid=328425#Italian"
"it_accogliersi","https://en.wiktionary.org/?curid=1121002#Italian"
"it_accollare","https://en.wiktionary.org/?curid=963089#Italian"
"it_accollarsi","https://en.wiktionary.org/?curid=963091#Italian"
"it_accoltellare","https://en.wiktionary.org/?curid=815042#Italian"
"it_accomandare","https://en.wiktionary.org/?curid=4701892#Italian"
"it_accomiatare","https://en.wiktionary.org/?curid=1144291#Italian"
"it_accomiatarsi","https://en.wiktionary.org/?curid=1144292#Italian"
"it_accommiatare","https://en.wiktionary.org/?curid=1814233#Italian"
"it_accommiatarsi","https://en.wiktionary.org/?curid=1814252#Italian"
"it_accomodare","https://en.wiktionary.org/?curid=73418#Italian"
"it_accomodarsi","https://en.wiktionary.org/?curid=662516#Italian"
"it_accompagnare","https://en.wiktionary.org/?curid=518394#Italian"
"it_accompagnarsi","https://en.wiktionary.org/?curid=518395#Italian"
"it_accomunare","https://en.wiktionary.org/?curid=890038#Italian"
"it_acconciare","https://en.wiktionary.org/?curid=1093401#Italian"
"it_acconciarsi","https://en.wiktionary.org/?curid=1093402#Italian"
"it_accondiscendere","https://en.wiktionary.org/?curid=678023#Italian"
"it_acconigliare","https://en.wiktionary.org/?curid=4702902#Italian"
"it_acconsentire","https://en.wiktionary.org/?curid=787138#Italian"
"it_accontare","https://en.wiktionary.org/?curid=4701938#Italian"
"it_accontentare","https://en.wiktionary.org/?curid=815094#Italian"
"it_accontentarsi","https://en.wiktionary.org/?curid=904383#Italian"
"it_accoppare","https://en.wiktionary.org/?curid=1033571#Italian"
"it_accoppiare","https://en.wiktionary.org/?curid=733827#Italian"
"it_accoppiarsi","https://en.wiktionary.org/?curid=733854#Italian"
"it_accorare","https://en.wiktionary.org/?curid=1814425#Italian"
"it_accorarsi","https://en.wiktionary.org/?curid=1814440#Italian"
"it_accorciare","https://en.wiktionary.org/?curid=816981#Italian"
"it_accorciarsi","https://en.wiktionary.org/?curid=1315019#Italian"
"it_accorcire","https://en.wiktionary.org/?curid=1627066#Italian"
"it_accordare","https://en.wiktionary.org/?curid=71853#Italian"
"it_accordarsi","https://en.wiktionary.org/?curid=774806#Italian"
"it_accordellare","https://en.wiktionary.org/?curid=4701981#Italian"
"it_accorgersi","https://en.wiktionary.org/?curid=78474#Italian"
"it_accorpare","https://en.wiktionary.org/?curid=627560#Italian"
"it_accorrere","https://en.wiktionary.org/?curid=669928#Italian"
"it_accosciarsi","https://en.wiktionary.org/?curid=1814744#Italian"
"it_accostare","https://en.wiktionary.org/?curid=223883#Italian"
"it_accostarsi","https://en.wiktionary.org/?curid=774966#Italian"
"it_accostumare","https://en.wiktionary.org/?curid=1814809#Italian"
"it_accostumarsi","https://en.wiktionary.org/?curid=1814820#Italian"
"it_accotonare","https://en.wiktionary.org/?curid=1815608#Italian"
"it_accottimare","https://en.wiktionary.org/?curid=4700986#Italian"
"it_accovacciarsi","https://en.wiktionary.org/?curid=1145940#Italian"
"it_accovarsi","https://en.wiktionary.org/?curid=4701028#Italian"
"it_accovonare","https://en.wiktionary.org/?curid=1815667#Italian"
"it_accozzare","https://en.wiktionary.org/?curid=1816144#Italian"
"it_accozzarsi","https://en.wiktionary.org/?curid=1816161#Italian"
"it_accreditare","https://en.wiktionary.org/?curid=35085#Italian"
"it_accreditarsi","https://en.wiktionary.org/?curid=1107548#Italian"
"it_accrescere","https://en.wiktionary.org/?curid=685288#Italian"
"it_accrescersi","https://en.wiktionary.org/?curid=1168471#Italian"
"it_accrespare","https://en.wiktionary.org/?curid=4702025#Italian"
"it_accucciarsi","https://en.wiktionary.org/?curid=1147651#Italian"
"it_accucciolarsi","https://en.wiktionary.org/?curid=4702735#Italian"
"it_accudire","https://en.wiktionary.org/?curid=735659#Italian"
"it_acculare","https://en.wiktionary.org/?curid=4702621#Italian"
"it_acculturare","https://en.wiktionary.org/?curid=1093931#Italian"
"it_acculturarsi","https://en.wiktionary.org/?curid=1092023#Italian"
"it_accumulare","https://en.wiktionary.org/?curid=676270#Italian"
"it_accumularsi","https://en.wiktionary.org/?curid=676269#Italian"
"it_accumunare","https://en.wiktionary.org/?curid=1816368#Italian"
"it_accusare","https://en.wiktionary.org/?curid=33906#Italian"
"it_accusarsi","https://en.wiktionary.org/?curid=815150#Italian"
"it_acetificare","https://en.wiktionary.org/?curid=1302196#Italian"
"it_acetilare","https://en.wiktionary.org/?curid=1816416#Italian"
"it_acetire","https://en.wiktionary.org/?curid=4703231#Italian"
"it_acidare","https://en.wiktionary.org/?curid=1324421#Italian"
"it_acidificare","https://en.wiktionary.org/?curid=865965#Italian"
"it_acidulare","https://en.wiktionary.org/?curid=1816599#Italian"
"it_acquadernare","https://en.wiktionary.org/?curid=4705059#Italian"
"it_acquare","https://en.wiktionary.org/?curid=4705103#Italian"
"it_acquarellare","https://en.wiktionary.org/?curid=3453940#Italian"
"it_acquartierare","https://en.wiktionary.org/?curid=1146242#Italian"
"it_acquattare","https://en.wiktionary.org/?curid=1146302#Italian"
"it_acquattarsi","https://en.wiktionary.org/?curid=1146304#Italian"
"it_acquerellare","https://en.wiktionary.org/?curid=3453980#Italian"
"it_acquetare","https://en.wiktionary.org/?curid=1583195#Italian"
"it_acquiescere","https://en.wiktionary.org/?curid=525742#Italian"
"it_acquietare","https://en.wiktionary.org/?curid=1093410#Italian"
"it_acquietarsi","https://en.wiktionary.org/?curid=1093411#Italian"
"it_acquisire","https://en.wiktionary.org/?curid=745211#Italian"
"it_acquistare","https://en.wiktionary.org/?curid=313555#Italian"
"it_acromatizzare","https://en.wiktionary.org/?curid=1646043#Italian"
"it_acuire","https://en.wiktionary.org/?curid=713513#Italian"
"it_acuirsi","https://en.wiktionary.org/?curid=4071471#Italian"
"it_acutizzare","https://en.wiktionary.org/?curid=1146364#Italian"
"it_acutizzarsi","https://en.wiktionary.org/?curid=1146368#Italian"
"it_adacquare","https://en.wiktionary.org/?curid=1816957#Italian"
"it_adagiare","https://en.wiktionary.org/?curid=1146447#Italian"
"it_adagiarsi","https://en.wiktionary.org/?curid=1146449#Italian"
"it_adattare","https://en.wiktionary.org/?curid=313557#Italian"
"it_adattarsi","https://en.wiktionary.org/?curid=313558#Italian"
"it_addarsi","https://en.wiktionary.org/?curid=4720419#Italian"
"it_addaziare","https://en.wiktionary.org/?curid=4707961#Italian"
"it_addebbiare","https://en.wiktionary.org/?curid=4708009#Italian"
"it_addebitare","https://en.wiktionary.org/?curid=671371#Italian"
"it_addecimare","https://en.wiktionary.org/?curid=2092085#Italian"
"it_addensare","https://en.wiktionary.org/?curid=866016#Italian"
"it_addensarsi","https://en.wiktionary.org/?curid=1544237#Italian"
"it_addentare","https://en.wiktionary.org/?curid=1091813#Italian"
"it_addentellare","https://en.wiktionary.org/?curid=1817219#Italian"
"it_addentrare","https://en.wiktionary.org/?curid=1147946#Italian"
"it_addentrarsi","https://en.wiktionary.org/?curid=1147948#Italian"
"it_addestrare","https://en.wiktionary.org/?curid=773828#Italian"
"it_addestrarsi","https://en.wiktionary.org/?curid=1655759#Italian"
"it_addiacciare","https://en.wiktionary.org/?curid=4721850#Italian"
"it_addimandare","https://en.wiktionary.org/?curid=4706289#Italian"
"it_addimesticare","https://en.wiktionary.org/?curid=4720424#Italian"
"it_addimorare","https://en.wiktionary.org/?curid=4706290#Italian"
"it_addimostrare","https://en.wiktionary.org/?curid=4706332#Italian"
"it_addipanare","https://en.wiktionary.org/?curid=4706375#Italian"
"it_addire","https://en.wiktionary.org/?curid=710670#Italian"
"it_addirizzare","https://en.wiktionary.org/?curid=4706420#Italian"
"it_addirsi","https://en.wiktionary.org/?curid=639385#Italian"
"it_additare","https://en.wiktionary.org/?curid=732815#Italian"
"it_additivare","https://en.wiktionary.org/?curid=1551704#Italian"
"it_addivenire","https://en.wiktionary.org/?curid=635087#Italian"
"it_addizionare","https://en.wiktionary.org/?curid=866061#Italian"
"it_addobbare","https://en.wiktionary.org/?curid=815220#Italian"
"it_addocilire","https://en.wiktionary.org/?curid=4722117#Italian"
"it_addogare","https://en.wiktionary.org/?curid=4720467#Italian"
"it_addogliare","https://en.wiktionary.org/?curid=4708051#Italian"
"it_addolcare","https://en.wiktionary.org/?curid=4720553#Italian"
"it_addolciare","https://en.wiktionary.org/?curid=3932707#Italian"
"it_addolcire","https://en.wiktionary.org/?curid=929999#Italian"
"it_addolcirsi","https://en.wiktionary.org/?curid=930001#Italian"
"it_addolorare","https://en.wiktionary.org/?curid=815270#Italian"
"it_addolorarsi","https://en.wiktionary.org/?curid=1500177#Italian"
"it_addomandare","https://en.wiktionary.org/?curid=4706465#Italian"
"it_addomesticare","https://en.wiktionary.org/?curid=561488#Italian"
"it_addomesticarsi","https://en.wiktionary.org/?curid=4081002#Italian"
"it_addoppiare","https://en.wiktionary.org/?curid=1640404#Italian"
"it_addormentare","https://en.wiktionary.org/?curid=773871#Italian"
"it_addormentarsi","https://en.wiktionary.org/?curid=773872#Italian"
"it_addossare","https://en.wiktionary.org/?curid=73878#Italian"
"it_addossarsi","https://en.wiktionary.org/?curid=1209438#Italian"
"it_addottorare","https://en.wiktionary.org/?curid=3454130#Italian"
"it_addottorarsi","https://en.wiktionary.org/?curid=3454150#Italian"
"it_addottrinare","https://en.wiktionary.org/?curid=2080684#Italian"
"it_addottrinarsi","https://en.wiktionary.org/?curid=2080686#Italian"
"it_addrizzare","https://en.wiktionary.org/?curid=4706508#Italian"
"it_adduare","https://en.wiktionary.org/?curid=4706550#Italian"
"it_addugliare","https://en.wiktionary.org/?curid=4708096#Italian"
"it_addurre","https://en.wiktionary.org/?curid=661697#Italian"
"it_addursi","https://en.wiktionary.org/?curid=1626487#Italian"
"it_adeguare","https://en.wiktionary.org/?curid=866215#Italian"
"it_adeguarsi","https://en.wiktionary.org/?curid=963159#Italian"
"it_adempiere","https://en.wiktionary.org/?curid=727198#Italian"
"it_adempire","https://en.wiktionary.org/?curid=727192#Italian"
"it_adequare","https://en.wiktionary.org/?curid=4706592#Italian"
"it_adergere","https://en.wiktionary.org/?curid=4722747#Italian"
"it_aderire","https://en.wiktionary.org/?curid=726566#Italian"
"it_aderizzare","https://en.wiktionary.org/?curid=1822151#Italian"
"it_adescare","https://en.wiktionary.org/?curid=1148407#Italian"
"it_adibire","https://en.wiktionary.org/?curid=740251#Italian"
"it_adirare","https://en.wiktionary.org/?curid=1209460#Italian"
"it_adirarsi","https://en.wiktionary.org/?curid=905148#Italian"
"it_adire","https://en.wiktionary.org/?curid=1107606#Italian"
"it_adiuvare","https://en.wiktionary.org/?curid=908939#Italian"
"it_adizzare","https://en.wiktionary.org/?curid=3932750#Italian"
"it_adocchiare","https://en.wiktionary.org/?curid=1148500#Italian"
"it_adombrare","https://en.wiktionary.org/?curid=1148004#Italian"
"it_adombrarsi","https://en.wiktionary.org/?curid=1148005#Italian"
"it_adonare","https://en.wiktionary.org/?curid=3932797#Italian"
